,parentTaxid,taxid,CDS,CDS_Mean,exon,exon_Mean,gene,gene_Mean,mRNA,mRNA_Mean
313,35237,1168563,47,644.872340426,0,0.0,46,658.869565217,0,0.0
320,35237,1458726,97,506.690721649,1,79.0,97,507.494845361,0,0.0
322,35237,1458724,98,490.408163265,0,0.0,98,490.408163265,0,0.0
323,35237,1458725,98,659.295918367,0,0.0,98,659.295918367,0,0.0
329,35237,1394141,8,1035.375,0,0.0,8,1035.375,0,0.0
338,35237,1698357,106,548.235849057,0,0.0,105,553.466666667,0,0.0
339,35237,1698356,102,530.176470588,0,0.0,101,535.435643564,0,0.0
340,35237,1698358,79,589.405063291,0,0.0,78,596.974358974,0,0.0
342,35237,1465639,48,751.6875,0,0.0,48,751.6875,0,0.0
354,35237,376849,156,928.365384615,0,0.0,156,928.365384615,0,0.0
368,35237,1784956,88,552.340909091,0,0.0,87,558.67816092,0,0.0
378,35237,1805457,136,550.147058824,1,75.0,136,550.691176471,0,0.0
392,35237,204440,168,857.053571429,0,0.0,168,857.053571429,0,0.0
393,35237,10761,67,535.432835821,2,75.5,70,549.128571429,0,0.0
394,35237,10760,63,653.19047619,5,1339.6,60,707.066666667,5,1339.6
401,35237,197783,42,846.928571429,0,0.0,42,846.928571429,0,0.0
405,35237,1429903,100,655.05,0,0.0,100,655.05,0,0.0
408,35237,1543199,47,776.042553191,0,0.0,47,776.042553191,0,0.0
414,35237,663237,27,492.444444444,0,0.0,27,492.444444444,0,0.0
415,35237,619591,191,903.031413613,0,0.0,191,903.031413613,0,0.0
416,35237,1144379,7,1109.14285714,0,0.0,7,1109.14285714,0,0.0
433,35237,85618,73,1337.54794521,2,117.5,73,1391.32876712,0,0.0
435,35237,1871681,51,586.352941176,0,0.0,51,586.352941176,0,0.0
436,35237,1871687,48,609.25,0,0.0,48,609.25,0,0.0
439,35237,1792222,83,503.313253012,0,0.0,83,503.313253012,0,0.0
440,35237,238854,245,750.216326531,26,79.8846153846,251,736.25498008,0,0.0
447,35237,913183,52,705.807692308,0,0.0,52,705.807692308,0,0.0
448,35237,98383,120,754.35,0,0.0,121,754.561983471,0,0.0
451,35237,1282994,49,683.816326531,0,0.0,49,683.816326531,0,0.0
452,35237,1282995,69,584.217391304,0,0.0,69,584.217391304,0,0.0
454,35237,1193422,47,840.574468085,2,81.0,35,2429.65714286,0,0.0
455,35237,452475,7,767.142857143,2,984.0,6,941.166666667,0,0.0
458,35237,546803,223,637.573991031,35,74.7714285714,257,563.404669261,0,0.0
459,35237,546807,222,631.513513514,36,84.9722222222,257,557.408560311,1,437.0
460,35237,546806,221,639.325791855,35,75.2285714286,255,564.403921569,0,0.0
461,35237,546805,230,665.856521739,41,74.5609756098,270,578.52962963,0,0.0
464,35237,546808,223,635.609865471,35,74.9142857143,257,561.719844358,0,0.0
468,35237,1147137,82,531.292682927,0,0.0,82,531.292682927,0,0.0
469,35237,1204178,32,776.53125,0,0.0,32,776.53125,0,0.0
470,35237,1451050,0,0.0,0,0.0,0,0.0,0,0.0
480,35237,1034125,130,529.130769231,12,73.75,141,494.120567376,0,0.0
482,35237,559189,75,618.96,0,0.0,75,618.96,0,0.0
484,35237,423476,64,567.515625,0,0.0,64,567.515625,0,0.0
485,35237,1587907,40,719.25,0,0.0,40,719.25,0,0.0
486,35237,947981,58,646.448275862,0,0.0,58,646.448275862,0,0.0
487,35237,1755692,49,783.612244898,0,0.0,49,783.612244898,0,0.0
488,35237,114429,11,826.363636364,0,0.0,11,826.363636364,0,0.0
489,35237,1755695,56,668.464285714,0,0.0,56,668.464285714,0,0.0
490,35237,114424,25,820.16,0,0.0,0,0.0,0,0.0
497,35237,1623685,5,907.8,0,0.0,4,1214.5,0,0.0
498,35237,1623684,6,720.5,0,0.0,4,1256.25,0,0.0
499,35237,1623687,5,886.8,0,0.0,4,1234.25,0,0.0
500,35237,1623686,5,913.2,0,0.0,4,1212.75,0,0.0
502,35237,1623689,5,912.6,0,0.0,4,1209.75,0,0.0
503,35237,1623688,5,921.6,0,0.0,4,1222.0,0,0.0
504,35237,248496,31,519.096774194,0,0.0,31,519.096774194,0,0.0
505,35237,1718669,131,595.534351145,19,74.0526315789,150,529.48,0,0.0
506,35237,269145,36,424.861111111,0,0.0,36,424.861111111,0,0.0
511,35237,319522,93,660.419354839,0,0.0,92,667.586956522,0,0.0
515,35237,154334,89,1235.83146067,0,0.0,89,1235.83146067,0,0.0
517,35237,1449437,69,613.043478261,0,0.0,69,613.043478261,0,0.0
519,35237,879628,271,548.346863469,0,0.0,271,548.346863469,0,0.0
522,35237,36363,110,864.163636364,0,0.0,110,864.163636364,0,0.0
523,35237,1445726,71,580.267605634,0,0.0,70,588.571428571,0,0.0
524,35237,1445727,92,687.75,0,0.0,92,687.75,0,0.0
525,35237,1445728,102,541.088235294,0,0.0,101,546.455445545,0,0.0
526,35237,1445729,86,574.88372093,0,0.0,86,574.88372093,0,0.0
548,35237,10372,111,1110.45945946,0,0.0,86,2415.36046512,0,0.0
549,35237,372457,41,705.87804878,0,0.0,41,705.87804878,0,0.0
550,35237,10371,83,1402.98795181,0,0.0,79,1534.6835443,0,0.0
568,35237,931210,7,1041.42857143,0,0.0,7,1041.42857143,0,0.0
569,35237,10519,43,795.674418605,2,157.0,0,0.0,0,0.0
570,35237,10512,37,808.756756757,0,0.0,0,0.0,0,0.0
571,35237,10510,29,1075.34482759,10,426.6,29,1301.31034483,3,2554.33333333
573,35237,10514,37,825.054054054,0,0.0,0,0.0,0,0.0
574,35237,10515,42,815.833333333,0,0.0,0,0.0,0,0.0
579,35237,1262538,57,515.789473684,0,0.0,57,515.789473684,0,0.0
580,35237,1262539,327,564.302752294,0,0.0,327,564.302752294,0,0.0
582,35237,1235428,7,1042.28571429,0,0.0,7,1042.28571429,0,0.0
583,35237,1235429,7,1036.28571429,0,0.0,7,1036.28571429,0,0.0
584,35237,1262530,53,576.905660377,0,0.0,53,576.905660377,0,0.0
585,35237,1235427,7,1041.42857143,0,0.0,7,1041.42857143,0,0.0
586,35237,1262532,73,561.410958904,1,73.0,74,554.810810811,0,0.0
587,35237,1262533,58,487.24137931,0,0.0,58,487.24137931,0,0.0
588,35237,1262535,59,481.728813559,0,0.0,59,481.728813559,0,0.0
589,35237,1262536,52,491.307692308,0,0.0,52,491.307692308,0,0.0
590,35237,1262537,49,538.224489796,0,0.0,49,538.224489796,0,0.0
592,35237,663553,100,643.59,0,0.0,100,643.59,0,0.0
593,35237,663554,219,650.547945205,35,84.9714285714,253,574.873517787,1,435.0
596,35237,67571,54,698.833333333,0,0.0,54,698.833333333,0,0.0
597,35237,928214,6,912.0,0,0.0,5,1180.8,0,0.0
598,35237,928212,6,914.0,0,0.0,5,1183.2,0,0.0
599,35237,928211,6,920.0,0,0.0,5,1187.6,0,0.0
600,35237,1647373,54,716.222222222,0,0.0,54,716.222222222,0,0.0
601,35237,584892,229,605.56768559,0,0.0,229,605.56768559,0,0.0
602,35237,1647374,46,826.434782609,0,0.0,46,826.434782609,0,0.0
606,35237,1486658,294,505.969387755,8,79.125,302,494.662251656,0,0.0
610,35237,1486657,287,514.923344948,8,79.25,295,503.108474576,0,0.0
612,35237,207656,219,586.589041096,4,75.75,223,577.426008969,0,0.0
616,35237,1211280,178,730.516853933,15,77.0,194,679.659793814,0,0.0
620,35237,866889,48,686.875,0,0.0,51,772.882352941,0,0.0
623,35237,205876,111,483.702702703,0,0.0,111,483.702702703,0,0.0
624,35237,205877,226,626.309734513,28,73.9285714286,253,567.660079051,0,0.0
625,35237,205874,90,716.4,0,0.0,90,716.4,0,0.0
626,35237,205875,122,543.319672131,0,0.0,122,543.319672131,0,0.0
627,35237,205872,84,642.535714286,1,80.0,85,635.917647059,0,0.0
628,35237,205870,86,540.488372093,3,73.6666666667,89,524.752808989,0,0.0
629,35237,205879,237,442.265822785,2,74.0,239,442.129707113,0,0.0
636,35237,1273738,551,555.686025408,0,0.0,551,555.686025408,0,0.0
637,35237,1273739,79,571.594936709,0,0.0,79,571.594936709,0,0.0
644,35237,1701845,91,541.78021978,0,0.0,90,547.788888889,0,0.0
645,35237,1150989,157,607.605095541,0,0.0,157,607.605095541,0,0.0
646,35237,1168548,70,519.6,0,0.0,70,519.6,0,0.0
647,35237,1168549,79,566.278481013,2,72.5,81,554.086419753,0,0.0
649,35237,1110702,149,790.919463087,5,75.4,154,767.688311688,0,0.0
651,35237,1100790,46,820.369565217,0,0.0,46,820.369565217,0,0.0
652,35237,194699,49,838.775510204,0,0.0,49,838.775510204,0,0.0
653,35237,673839,55,646.854545455,0,0.0,55,646.854545455,0,0.0
654,35237,1540096,91,508.945054945,0,0.0,90,526.666666667,0,0.0
655,35237,1540097,85,746.117647059,4,78.75,89,726.93258427,0,0.0
656,35237,1540095,299,545.528428094,8,76.75,306,545.41503268,0,0.0
657,35237,59241,72,739.833333333,0,0.0,72,739.833333333,0,0.0
660,35237,1465613,60,659.45,0,0.0,60,659.45,0,0.0
662,35237,262071,82,536.048780488,0,0.0,82,536.048780488,0,0.0
663,35237,1465618,56,696.160714286,0,0.0,56,696.160714286,0,0.0
687,35237,45406,270,585.977777778,8,77.5,270,585.977777778,0,0.0
688,35237,1873895,92,545.902173913,0,0.0,91,551.89010989,0,0.0
689,35237,651580,40,837.0,0,0.0,36,1037.22222222,0,0.0
690,35237,926589,209,691.162679426,4,79.75,213,679.680751174,0,0.0
691,35237,1873891,95,523.863157895,0,0.0,94,529.425531915,0,0.0
703,35237,10747,25,675.84,0,0.0,25,678.64,0,0.0
705,35237,10742,35,721.885714286,0,0.0,35,721.885714286,0,0.0
708,35237,1640885,209,600.014354067,62,64.0483870968,272,477.029411765,0,0.0
710,35237,1042123,52,477.403846154,0,0.0,52,477.403846154,0,0.0
711,35237,1042122,55,463.2,0,0.0,55,463.2,0,0.0
713,35237,400567,45,813.666666667,0,0.0,45,813.666666667,0,0.0
716,35237,260121,87,557.310344828,0,0.0,87,557.32183908,0,0.0
717,35237,260120,81,570.444444444,0,0.0,81,570.444444444,0,0.0
718,35237,1091052,201,707.208955224,1,78.0,202,704.094059406,0,0.0
719,35237,85655,134,1343.95522388,0,0.0,132,1903.04545455,0,0.0
720,35237,1679530,140,493.971428571,2,78.5,141,491.574468085,0,0.0
729,35237,1446492,210,710.714285714,4,77.75,214,698.88317757,0,0.0
730,35237,1446490,218,578.463302752,6,80.1666666667,224,565.116071429,0,0.0
737,35237,388452,130,571.684615385,3,74.0,131,570.251908397,0,0.0
738,35237,83129,58,465.362068966,0,0.0,58,465.362068966,0,0.0
739,35237,1069378,27,883.111111111,0,0.0,27,883.111111111,0,0.0
742,35237,648998,242,1001.33057851,0,0.0,284,922.711267606,0,0.0
743,35237,1343901,71,1594.56338028,0,0.0,72,1676.26388889,0,0.0
749,35237,270161,48,529.75,0,0.0,48,529.75,0,0.0
752,35237,1497391,9,702.333333333,0,0.0,6,1163.0,0,0.0
755,35237,1641642,35,879.342857143,0,0.0,30,1309.1,0,0.0
768,35237,1385385,52,743.423076923,0,0.0,52,743.423076923,0,0.0
777,35237,151528,55,794.072727273,0,0.0,55,794.072727273,0,0.0
781,35237,504553,46,578.282608696,0,0.0,46,578.282608696,0,0.0
785,35237,861045,96,585.3125,1,74.0,96,586.072916667,0,0.0
791,35237,1129192,220,628.445454545,18,81.3333333333,238,587.067226891,0,0.0
797,35237,71366,62,602.161290323,0,0.0,62,602.161290323,0,0.0
798,35237,332937,84,1488.0,0,0.0,77,1691.24675325,0,0.0
799,35237,1133022,79,678.493670886,0,0.0,78,687.179487179,0,0.0
806,35237,440266,6,951.5,0,0.0,5,1221.6,0,0.0
807,35237,240426,141,995.361702128,0,0.0,141,995.361702128,0,0.0
808,35237,1100814,103,664.689320388,1,73.0,104,659.0,0,0.0
811,35237,1537091,82,494.268292683,0,0.0,82,494.268292683,0,0.0
814,35237,215158,51,733.294117647,0,0.0,51,733.294117647,0,0.0
823,35237,36343,37,538.945945946,0,0.0,37,538.945945946,0,0.0
828,35237,1527514,62,662.467741935,0,0.0,62,662.467741935,0,0.0
829,35237,1527515,65,539.215384615,0,0.0,65,539.215384615,0,0.0
830,35237,1527516,91,524.604395604,3,75.3333333333,93,515.741935484,0,0.0
831,35237,1527511,103,516.873786408,0,0.0,102,521.950980392,0,0.0
832,35237,1527512,103,560.766990291,0,0.0,102,566.274509804,0,0.0
833,35237,1527513,240,435.475,1,72.0,239,438.711297071,0,0.0
834,35237,1527519,209,509.397129187,0,0.0,209,509.397129187,0,0.0
835,35237,10353,74,1632.72972973,0,0.0,70,1818.21428571,0,0.0
836,35237,70564,15,1501.26666667,0,0.0,15,1501.26666667,0,0.0
839,35237,10359,188,1020.76595745,53,650.924528302,173,1449.43352601,20,2333.7
840,35237,10689,70,601.628571429,0,0.0,70,601.628571429,0,0.0
841,35237,10680,14,700.928571429,5,2553.8,19,1188.52631579,0,0.0
842,35237,10685,206,579.203883495,5,76.4,209,576.942583732,0,0.0
850,35237,10533,42,819.404761905,2,160.5,0,0.0,0,0.0
851,35237,10535,24,958.5,0,0.0,22,1067.81818182,0,0.0
853,35237,10537,30,988.0,0,0.0,30,988.0,0,0.0
854,35237,1595996,4,895.5,0,0.0,4,1088.5,0,0.0
855,35237,1567006,133,650.142857143,21,112.047619048,154,576.766233766,0,0.0
857,35237,1262512,217,578.046082949,4,72.75,221,568.900452489,0,0.0
858,35237,1262513,198,730.227272727,3,80.6666666667,201,720.532338308,0,0.0
860,35237,1262517,41,637.609756098,0,0.0,41,637.609756098,0,0.0
861,35237,1262514,50,785.64,0,0.0,50,785.64,0,0.0
862,35237,1262515,39,635.230769231,0,0.0,39,635.230769231,0,0.0
871,35237,1868654,209,698.325358852,5,80.0,214,683.878504673,0,0.0
872,35237,84739,136,764.272058824,0,0.0,136,764.272058824,0,0.0
877,35237,67082,210,681.685714286,0,0.0,210,681.685714286,0,0.0
878,35237,271108,143,819.65034965,0,0.0,143,819.65034965,0,0.0
880,35237,369584,7,1077.42857143,0,0.0,7,1077.42857143,0,0.0
887,35237,414970,60,733.35,0,0.0,60,733.35,0,0.0
891,35237,1546257,131,952.763358779,0,0.0,131,952.763358779,0,0.0
893,35237,759701,7,1063.71428571,0,0.0,7,1063.71428571,0,0.0
894,35237,50948,279,557.23655914,0,0.0,279,557.35483871,0,0.0
895,35237,1307954,126,825.785714286,0,0.0,126,825.785714286,0,0.0
896,35237,1307956,169,838.952662722,0,0.0,169,838.952662722,0,0.0
897,35237,1307957,129,889.395348837,0,0.0,129,889.395348837,0,0.0
901,35237,1580580,150,900.78,0,0.0,150,900.78,0,0.0
903,35237,756276,53,714.566037736,0,0.0,55,763.109090909,0,0.0
905,35237,31532,56,460.928571429,0,0.0,56,460.928571429,0,0.0
906,35237,31535,99,531.424242424,5,195.0,103,513.72815534,1,672.0
907,35237,31537,39,533.769230769,2,10573.0,41,1023.48780488,0,0.0
908,35237,1090134,264,855.875,2,71.5,266,849.977443609,0,0.0
909,35237,1090133,27,828.222222222,0,0.0,27,828.444444444,0,0.0
910,35237,242861,74,741.445945946,0,0.0,73,751.589041096,0,0.0
917,35237,1940555,132,1171.97727273,0,0.0,132,1171.97727273,0,0.0
918,35237,28285,42,814.761904762,0,0.0,0,0.0,0,0.0
920,35237,1273712,66,590.090909091,0,0.0,66,590.090909091,0,0.0
921,35237,1273713,29,1007.5862069,0,0.0,29,1007.5862069,0,0.0
922,35237,1273711,50,805.56,0,0.0,51,824.274509804,0,0.0
923,35237,28289,143,777.881118881,0,0.0,143,777.881118881,0,0.0
935,35237,343516,55,673.254545455,0,0.0,55,673.254545455,0,0.0
937,35237,1198013,233,632.188841202,12,80.0,244,618.700819672,0,0.0
938,35237,1198014,245,609.575510204,14,78.2142857143,257,585.443579767,0,0.0
940,35237,760939,253,626.916996047,19,78.3684210526,272,588.863970588,0,0.0
945,35237,1434319,131,620.038167939,1,74.0,130,634.953846154,0,0.0
946,35237,35250,78,1591.57692308,0,0.0,76,2805.23684211,0,0.0
948,35237,35254,128,790.453125,0,0.0,129,788.162790698,0,0.0
950,35237,35258,7,1011.85714286,0,0.0,7,1013.57142857,0,0.0
951,35237,100217,100,928.68,0,0.0,100,928.68,0,0.0
953,35237,233894,243,615.666666667,13,80.0769230769,242,619.644628099,0,0.0
954,35237,1500831,45,589.066666667,0,0.0,45,589.066666667,0,0.0
955,35237,1273741,75,605.92,0,0.0,75,605.92,0,0.0
956,35237,505291,52,675.634615385,0,0.0,51,688.862745098,0,0.0
957,35237,1235653,45,590.133333333,0,0.0,45,590.133333333,0,0.0
959,35237,46771,7,812.142857143,5,912.2,6,933.0,2,2448.0
972,35237,1756445,5,1128.6,1,478.0,6,1020.16666667,0,0.0
980,35237,310539,47,711.446808511,0,0.0,47,711.446808511,0,0.0
985,35237,172667,67,666.626865672,0,0.0,67,666.626865672,0,0.0
987,35237,1340713,242,430.698347107,1,73.0,241,433.892116183,0,0.0
988,35237,1340712,237,605.392405063,32,74.9375,268,544.309701493,0,0.0
1000,35237,1805948,292,511.243150685,3,75.0,294,508.534013605,0,0.0
1002,35237,1541887,76,751.460526316,0,0.0,75,761.466666667,0,0.0
1004,35237,1541883,51,727.764705882,0,0.0,51,727.764705882,0,0.0
1015,35237,1654889,91,399.956043956,0,0.0,91,399.956043956,0,0.0
1016,35237,261939,127,1280.05511811,0,0.0,127,1280.05511811,0,0.0
1017,35237,1654883,194,209.381443299,0,0.0,194,209.381443299,0,0.0
1018,35237,1654884,104,168.75,0,0.0,104,168.75,0,0.0
1019,35237,700512,115,655.826086957,0,0.0,116,659.629310345,0,0.0
1027,35237,1805492,39,435.615384615,0,0.0,39,435.615384615,0,0.0
1036,35237,1162290,281,475.622775801,17,75.8235294118,298,452.815436242,0,0.0
1038,35237,1162295,265,499.064150943,18,75.5555555556,283,472.127208481,0,0.0
1040,35237,1161927,391,692.562659847,0,0.0,391,692.562659847,0,0.0
1041,35237,1735582,52,703.269230769,0,0.0,52,703.269230769,0,0.0
1042,35237,432198,66,572.045454545,0,0.0,65,580.830769231,0,0.0
1044,35237,1735586,172,484.848837209,12,78.75,184,458.369565217,0,0.0
1045,35237,29252,46,647.152173913,1,46.0,42,690.452380952,0,0.0
1046,35237,33706,121,1294.04132231,16,462.125,110,1494.32727273,0,0.0
1048,35237,1640973,90,744.566666667,0,0.0,90,744.566666667,0,0.0
1049,35237,33708,80,1428.5625,0,0.0,80,1428.5625,0,0.0
1051,35237,1007869,220,601.172727273,0,0.0,221,612.751131222,0,0.0
1056,35237,59506,71,583.14084507,0,0.0,71,583.14084507,0,0.0
1065,35237,37665,240,994.875,0,0.0,240,994.875,0,0.0
1066,35237,112023,46,721.695652174,0,0.0,46,721.695652174,0,0.0
1079,35237,207597,57,636.842105263,0,0.0,57,636.842105263,0,0.0
1080,35237,1871313,273,630.428571429,1,74.0,274,628.397810219,0,0.0
1086,35237,160796,211,971.488151659,0,0.0,211,971.488151659,0,0.0
1088,35237,1245814,96,511.0625,1,79.0,96,511.875,0,0.0
1090,35237,230158,67,612.492537313,0,0.0,66,621.757575758,0,0.0
1091,35237,1406790,111,648.378378378,0,0.0,111,661.558558559,0,0.0
1092,35237,1406791,283,531.879858657,0,0.0,283,545.007067138,0,0.0
1093,35237,1406792,113,651.398230088,0,0.0,113,664.495575221,0,0.0
1094,35237,1406793,78,645.384615385,1,76.0,79,649.797468354,0,0.0
1095,35237,1406794,205,707.458536585,4,79.25,209,706.674641148,0,0.0
1096,35237,1406795,200,712.035,4,79.25,204,710.710784314,0,0.0
1097,35237,1229788,46,582.260869565,0,0.0,45,595.177777778,0,0.0
1098,35237,1229789,48,575.5625,0,0.0,47,587.787234043,0,0.0
1099,35237,1229786,48,576.125,0,0.0,47,588.361702128,0,0.0
1100,35237,1229787,46,587.347826087,0,0.0,45,600.377777778,0,0.0
1101,35237,1229784,48,578.9375,0,0.0,47,591.234042553,0,0.0
1102,35237,1229782,46,593.02173913,0,0.0,45,606.177777778,0,0.0
1105,35237,77048,32,717.1875,0,0.0,32,717.1875,0,0.0
1108,35237,1340812,210,764.257142857,0,0.0,210,764.257142857,0,0.0
1111,35237,741942,43,804.069767442,0,0.0,43,804.069767442,0,0.0
1115,35237,1837830,293,511.627986348,0,0.0,292,513.383561644,0,0.0
1122,35237,696472,237,725.856540084,0,0.0,237,725.856540084,0,0.0
1145,35237,1527536,66,630.545454545,3,73.6666666667,68,615.235294118,0,0.0
1146,35237,1527534,88,530.284090909,1,75.0,88,531.125,0,0.0
1147,35237,1527535,90,528.1,3,75.3333333333,92,519.065217391,0,0.0
1148,35237,1527531,125,614.712,0,0.0,125,614.712,0,0.0
1151,35237,10334,78,1524.42307692,0,0.0,77,2063.88311688,0,0.0
1152,35237,10335,74,1532.02702703,1,1501.0,73,2047.30136986,1,1501.0
1155,35237,31754,63,624.428571429,0,0.0,63,624.428571429,0,0.0
1156,35237,1775140,67,532.925373134,0,0.0,67,532.925373134,0,0.0
1162,35237,1838084,92,745.923913043,1,73.0,92,746.706521739,0,0.0
1163,35237,1838081,72,675.291666667,0,0.0,71,684.788732394,0,0.0
1164,35237,1838080,80,540.975,1,74.0,80,541.8875,0,0.0
1165,35237,1838083,89,627.033707865,0,0.0,89,627.033707865,0,0.0
1166,35237,1838082,80,540.975,1,74.0,80,541.8875,0,0.0
1169,35237,1566993,101,679.069306931,0,0.0,101,679.069306931,0,0.0
1172,35237,1566990,50,632.52,0,0.0,50,632.52,0,0.0
1173,35237,1566995,90,745.4,0,0.0,90,745.4,0,0.0
1177,35237,749413,49,660.0,0,0.0,49,660.0,0,0.0
1180,35237,1412875,189,581.142857143,5,72.8,195,581.348717949,0,0.0
1191,35237,1647400,59,606.101694915,0,0.0,59,606.101694915,0,0.0
1192,35237,999883,444,721.885135135,0,0.0,444,722.067567568,0,0.0
1193,35237,1548918,59,606.915254237,0,0.0,59,606.915254237,0,0.0
1194,35237,1647405,402,479.111940299,6,79.3333333333,408,473.232843137,0,0.0
1196,35237,1647408,73,613.356164384,0,0.0,72,621.861111111,0,0.0
1197,35237,1548917,0,0.0,0,0.0,0,0.0,0,0.0
1199,35237,1796998,53,770.037735849,0,0.0,53,770.037735849,0,0.0
1201,35237,1796992,177,665.355932203,0,0.0,177,665.355932203,0,0.0
1203,35237,1796997,95,599.273684211,0,0.0,95,599.273684211,0,0.0
1204,35237,1796994,79,615.949367089,0,0.0,79,615.949367089,0,0.0
1205,35237,1796995,99,560.575757576,0,0.0,98,566.285714286,0,0.0
1207,35237,1239384,91,733.351648352,0,0.0,91,733.351648352,0,0.0
1208,35237,1239383,217,579.276497696,0,0.0,217,579.276497696,0,0.0
1209,35237,1239382,45,777.066666667,0,0.0,45,777.066666667,0,0.0
1210,35237,1239381,55,646.418181818,0,0.0,55,646.418181818,0,0.0
1213,35237,78541,51,724.411764706,0,0.0,51,724.411764706,0,0.0
1225,35237,1887314,100,921.36,0,0.0,100,921.36,0,0.0
1231,35237,1895333,45,587.466666667,0,0.0,45,587.466666667,0,0.0
1233,35237,881915,55,747.818181818,0,0.0,55,747.818181818,0,0.0
1234,35237,1108070,57,612.263157895,0,0.0,57,612.263157895,0,0.0
1236,35237,83191,267,810.752808989,0,0.0,267,810.752808989,0,0.0
1240,35237,47049,48,775.4375,1,36.0,48,776.166666667,0,0.0
1243,35237,1567475,90,605.966666667,0,0.0,89,612.786516854,0,0.0
1244,35237,1567473,95,579.505263158,0,0.0,94,585.659574468,0,0.0
1245,35237,1567472,80,577.3875,0,0.0,79,584.708860759,0,0.0
1246,35237,1567471,102,563.588235294,0,0.0,101,569.158415842,0,0.0
1247,35237,1701808,48,792.375,0,0.0,48,792.375,0,0.0
1249,35237,12402,73,545.671232877,0,0.0,73,545.671232877,0,0.0
1250,35237,1701804,47,738.574468085,0,0.0,47,738.574468085,0,0.0
1251,35237,1701805,58,717.051724138,0,0.0,58,717.051724138,0,0.0
1252,35237,1701807,48,803.9375,0,0.0,48,803.9375,0,0.0
1255,35237,1147094,534,589.376404494,7,79.4285714286,541,582.77818854,0,0.0
1256,35237,757342,161,509.664596273,12,74.0833333333,173,479.450867052,0,0.0
1258,35237,1079895,239,606.263598326,36,84.75,274,539.952554745,1,435.0
1259,35237,1079894,70,591.428571429,0,0.0,69,600.014492754,0,0.0
1261,35237,674082,44,872.863636364,0,0.0,44,872.863636364,0,0.0
1270,35237,227940,41,707.853658537,0,0.0,40,725.525,0,0.0
1271,35237,1458697,95,551.715789474,1,76.0,96,546.760416667,0,0.0
1273,35237,543153,92,699.880434783,0,0.0,92,699.880434783,0,0.0
1275,35237,1810705,64,596.109375,0,0.0,64,596.109375,0,0.0
1279,35237,75320,381,583.57480315,29,80.5862068966,415,556.674698795,0,0.0
1282,35237,1415145,51,795.941176471,0,0.0,51,806.117647059,0,0.0
1283,35237,1415146,52,797.769230769,0,0.0,52,809.019230769,0,0.0
1284,35237,442493,221,576.312217195,5,76.2,226,565.247787611,0,0.0
1286,35237,1718161,93,534.35483871,0,0.0,92,540.141304348,0,0.0
1288,35237,1718166,97,506.505154639,1,78.0,97,507.298969072,0,0.0
1289,35237,1054480,273,580.153846154,11,78.5454545455,284,560.725352113,0,0.0
1292,35237,1327760,77,618.233766234,0,0.0,76,626.355263158,0,0.0
1293,35237,1327762,233,614.034334764,32,85.65625,264,552.310606061,1,435.0
1294,35237,1327765,78,589.807692308,0,0.0,77,597.480519481,0,0.0
1295,35237,1327764,147,484.857142857,2,76.0,149,479.369127517,0,0.0
1296,35237,1327766,97,667.917525773,0,0.0,97,667.917525773,0,0.0
1297,35237,64186,50,733.92,0,0.0,50,733.98,0,0.0
1301,35237,106331,85,1235.11764706,26,241.576923077,73,1720.10958904,5,5226.0
1305,35237,1885927,5,1243.8,0,0.0,5,1243.8,0,0.0
1307,35237,1885928,10,764.1,0,0.0,9,857.0,0,0.0
1314,35237,1430444,273,583.494505495,0,0.0,273,584.509157509,0,0.0
1317,35237,242527,77,785.025974026,1,89.0,77,785.025974026,0,0.0
1328,35237,432201,64,573.84375,0,0.0,63,582.936507937,0,0.0
1329,35237,432200,57,627.789473684,0,0.0,56,638.928571429,0,0.0
1330,35237,1335230,308,754.636363636,0,0.0,308,754.636363636,0,0.0
1332,35237,224399,125,850.968,0,0.0,125,850.968,0,0.0
1345,35237,483266,55,625.2,0,0.0,55,625.2,0,0.0
1347,35237,909333,7,1047.42857143,0,0.0,7,1047.42857143,0,0.0
1352,35237,910473,47,700.659574468,0,0.0,47,726.382978723,0,0.0
1353,35237,910475,45,665.4,0,0.0,44,680.5,0,0.0
1357,35237,1161906,49,616.102040816,0,0.0,48,628.916666667,0,0.0
1358,35237,1161901,50,757.5,0,0.0,50,757.5,0,0.0
1359,35237,1161903,54,622.222222222,0,0.0,53,634.113207547,0,0.0
1367,35237,1300004,120,688.241666667,1,76.0,121,683.181818182,0,0.0
